,Length,Frequency,Path,Part&Succ,Part&NotSucc,NonPart&Succ,NonPart&NotSucc,p
146,5,18,"(('exit', ('A_Submitted', 'W_Handle leads|schedule')), ('exit', ('W_Handle leads|schedule', 'W_Handle leads|withdraw')), ('exit', ('W_Handle leads|withdraw', 'W_Complete application|schedule')), ('exit', ('W_Complete application|schedule', 'A_Concept')), ('enter', ('A_Concept', 'W_Complete application|start')))",567,621,6982,6572,0.012324998510132357
147,4,14,"(('exit', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",1087,1042,11106,9661,0.032895179118489715
148,4,14,"(('exit', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",1087,1042,11106,9661,0.032895179118489715
149,4,14,"(('exit', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",1087,1042,11106,9661,0.032895179118489715
150,4,14,"(('exit', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",1087,1042,11106,9661,0.032895179118489715
151,3,14,"(('exit', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",1087,1042,11106,9661,0.032895179118489715
152,3,14,"(('exit', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",1087,1042,11106,9661,0.032895179118489715
153,2,14,"(('exit', ('A_Complete', 'W_Call after offers|suspend')), ('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",1087,1042,11106,9661,0.032895179118489715
154,1,22,"(('workload', ('W_Validate application|complete', 'W_Call incomplete files|schedule')),)",789,149,5571,1495,0.0001727842356902265
155,1,23,"(('handover', ('W_Complete application|suspend', 'W_Complete application|resume')),)",400,465,5455,5380,0.020194515080746656
156,1,12,"(('workload', ('W_Call incomplete files|resume', 'W_Call incomplete files|suspend')),)",831,197,10706,1906,0.0005434140130329279
